X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-97.384901080999953,41.45517804800005,5676,3171,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,NOT AVAILABLE,COLUMBUS,NE,68601,NOT AVAILABLE,(402) 564-7118,GENERAL ACUTE CARE,OPEN,51,PLATTE,31141,USA,41.4551780480001,-97.384901081,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.columbushosp.org,280111,NOT AVAILABLE,31,NON-PROFIT,-999,51,LEVEL III,NOT AVAILABLE,2012-08-17T00:00:00.000Z
-80.323298435999959,40.712044516000063,5677,3172,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,NOT AVAILABLE,BEAVER,PA,15009,NOT AVAILABLE,(724) 728-7000,GENERAL ACUTE CARE,OPEN,361,BEAVER,42007,USA,40.712044516,-80.323298436,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,GEOCODE,2014-02-10T00:00:00.000Z,http://www.heritagevalley.org,135700,NOT AVAILABLE,42,NON-PROFIT,-999,361,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.562016000999961,40.808844001000075,5678,3173,ACMH HOSPITAL,ONE NOLTE DRIVE,NOT AVAILABLE,KITTANNING,PA,16201,NOT AVAILABLE,(724) 543-8500,GENERAL ACUTE CARE,OPEN,155,ARMSTRONG,42005,USA,40.8088440010001,-79.562016001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.acmh.org,270900,NOT AVAILABLE,42,NON-PROFIT,-999,155,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.959667998999976,40.44220900200002,5679,3174,SELECT SPECIALTY HOSPITAL PITTSBRGH UPMC,200 LOTHROP STREET,NOT AVAILABLE,PITTSBURGH,PA,15213,NOT AVAILABLE,(412) 586-9819,LONG TERM CARE,OPEN,32,ALLEGHENY,42003,USA,40.442209002,-79.959667999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://pittsburghupmc.selectspecialtyhospitals.com/,004100,NOT AVAILABLE,42,PROPRIETARY,-999,32,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.84927747899998,40.350576561000018,5680,3175,SELECT SPECIALTY HOSPITAL MCKEESPORT,1500 FIFTH AVENUE  6 CRAWFORD,NOT AVAILABLE,MCKEESPORT,PA,15132,NOT AVAILABLE,(412) 664-2900,LONG TERM CARE,OPEN,30,ALLEGHENY,42003,USA,40.350576561,-79.849277479,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://mckeesport.selectspecialtyhospitals.com/,004200,NOT AVAILABLE,42,PROPRIETARY,-999,30,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.060406400999966,40.495198259000063,5681,3176,NEW LIFECARE HOSPITALS OF PITTSBURGH - SUBURBAN,100 SOUTH JACKSON AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15202,NOT AVAILABLE,(412) 734-7600,GENERAL ACUTE CARE,OPEN,32,ALLEGHENY,42003,USA,40.4951982590001,-80.060406401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY WITH OTHER,2014-01-07T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/pittsburgh,004600,NOT AVAILABLE,42,PROPRIETARY,-999,32,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.736195177999946,40.618545736000044,5682,3177,NEW LIFECARE HOSPITALS OF PITTSBURGH -  ALLE-KISKI,1301 CARLISLE STREET,NOT AVAILABLE,NATRONA HEIGHTS,PA,15065,NOT AVAILABLE,(724) 226-7448,LONG TERM CARE,OPEN,35,ALLEGHENY,42003,USA,40.618545736,-79.7361951779999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-01-07T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/pittsburgh,004700,NOT AVAILABLE,42,PROPRIETARY,-999,35,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.919199444999947,40.442686591000026,5683,3178,"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",6301 NORTHUMBERLAND STREET,NOT AVAILABLE,PITTSBURGH,PA,15217,NOT AVAILABLE,(412) 420-2400,CHILDREN,OPEN,72,ALLEGHENY,42003,USA,40.442686591,-79.9191994449999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.amazingkids.org,002900,NOT AVAILABLE,42,NON-PROFIT,-999,72,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.2088,40.438549,5684,3179,KINDRED HOSPITAL - PITTSBURGH,7777 STEUBENVILLE PIKE,NOT AVAILABLE,OAKDALE,PA,15071,NOT AVAILABLE,(412) 494-5500,LONG TERM CARE,OPEN,63,ALLEGHENY,42003,USA,40.4385490000001,-80.2087999999999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kindredhospitalpittsburgh.com/,002300,NOT AVAILABLE,42,PROPRIETARY,-999,63,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.985113998999964,40.436099,5685,3180,UPMC MERCY,1400 LOCUST STREET,NOT AVAILABLE,PITTSBURGH,PA,15219,NOT AVAILABLE,(412) 232-7637,GENERAL ACUTE CARE,OPEN,495,ALLEGHENY,42003,USA,40.436099,-79.985113999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.upmc.com/locations/hospitals/mercy/pages/default.aspx,136100,NOT AVAILABLE,42,NON-PROFIT,-999,495,LEVEL I,Y,2013-03-11T00:00:00.000Z
-80.09114062499998,40.472603928000062,5686,3181,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,NOT AVAILABLE,MCKEES ROCKS,PA,15136,NOT AVAILABLE,(412) 777-6161,GENERAL ACUTE CARE,OPEN,138,ALLEGHENY,42003,USA,40.4726039280001,-80.091140625,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ohiovalleyhospital.org,150400,NOT AVAILABLE,42,NON-PROFIT,-999,138,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.960706768999955,40.442783616000028,5687,3182,UPMC PRESBYTERIAN,200 LOTHROP STREET,NOT AVAILABLE,PITTSBURGH,PA,15213,NOT AVAILABLE,(412) 647-2345,GENERAL ACUTE CARE,OPEN,1592,ALLEGHENY,42003,USA,40.442783616,-79.960706769,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.upmc.com/locations/hospitals/presbyterian/pages/default.aspx,163300,NOT AVAILABLE,42,NON-PROFIT,-999,1592,LEVEL I,Y,2013-03-11T00:00:00.000Z
-79.896070731999941,40.489418305000065,5688,3183,UPMC ST MARGARET,815 FREEPORT ROAD,NOT AVAILABLE,PITTSBURGH,PA,15215,NOT AVAILABLE,(412) 784-4000,GENERAL ACUTE CARE,OPEN,249,ALLEGHENY,42003,USA,40.4894183050001,-79.8960707319999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.upmc.com/locations/hospitals/st-margaret/pages/default.aspx,195900,NOT AVAILABLE,42,NON-PROFIT,-999,249,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-80.177979000999983,40.542576002000018,5689,3184,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,NOT AVAILABLE,SEWICKLEY,PA,15143,NOT AVAILABLE,(412) 749-7000,GENERAL ACUTE CARE,OPEN,186,ALLEGHENY,42003,USA,40.542576002,-80.177979001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.heritagevalley.org,196300,NOT AVAILABLE,42,NON-PROFIT,-999,186,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.112716998999986,40.321204,5690,3185,SOUTHWOOD PSYCHIATRIC HOSPITAL,2575 BOYCE PLAZA ROAD,NOT AVAILABLE,PITTSBURGH,PA,15241,NOT AVAILABLE,(412) 257-2290,PSYCHIATRIC,OPEN,44,ALLEGHENY,42003,USA,40.3212040000001,-80.112716999,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.southwoodhospital.com,198300,NOT AVAILABLE,42,PROPRIETARY,-999,44,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.008720104999952,40.453944043000028,5691,3186,KINDRED HOSPITAL PITTSBURGH NORTH SHORE,1004 ARCH STREET,NOT AVAILABLE,PITTSBURGH,PA,15212,NOT AVAILABLE,(412) 323-5800,LONG TERM CARE,CLOSED,72,ALLEGHENY,42003,USA,40.453944043,-80.008720105,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=909,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kindrednorthshore.com/,212400,NOT AVAILABLE,42,PROPRIETARY,-999,72,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.202789998999933,40.576858001000069,5692,3187,HEALTHSOUTH REHABILITATION HOSPITAL OF SEWICKLEY,303 CAMP MEETING ROAD,NOT AVAILABLE,SEWICKLEY,PA,15143,NOT AVAILABLE,(412) 741-9500,REHABILITATION,OPEN,44,ALLEGHENY,42003,USA,40.5768580010001,-80.2027899989999,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,GEOCODE,2014-01-07T00:00:00.000Z,http://www.healthsouthsewickley.com,234100,NOT AVAILABLE,42,PROPRIETARY,-999,44,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.745749998999941,40.424853001000024,5693,3188,LIFECARE HOSPITALS OF PITTSBURGH - MONROEVILLE,2380 MCGINLEY ROAD,NOT AVAILABLE,MONROEVILLE,PA,15146,NOT AVAILABLE,(412) 856-2400,LONG TERM CARE,OPEN,87,ALLEGHENY,42003,USA,40.424853001,-79.7457499989999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital.php?id=8,441100,NOT AVAILABLE,42,PROPRIETARY,-999,87,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.066629998999986,40.378095001000084,5694,3189,ST CLAIR MEMORIAL HOSPITAL,1000 BOWER HILL ROAD,NOT AVAILABLE,PITTSBURGH,PA,15243,NOT AVAILABLE,(412) 561-4900,GENERAL ACUTE CARE,OPEN,328,ALLEGHENY,42003,USA,40.3780950010001,-80.066629999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stclair.org,450500,NOT AVAILABLE,42,NON-PROFIT,-999,328,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.946221998999988,40.461876001000057,5695,3190,WESTERN PENNSYLVANIA HOSPITAL,4800 FRIENDSHIP AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15224,NOT AVAILABLE,(412) 578-5000,GENERAL ACUTE CARE,OPEN,251,ALLEGHENY,42003,USA,40.4618760010001,-79.946221999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wpahs.org/locations/west-penn-hospital,234400,NOT AVAILABLE,42,NON-PROFIT,-999,251,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.952990368999963,40.466528744000072,5696,3191,CHILDRENS HOSPITAL OF PITTSBURGH,ONE CHILDRENS HOSPITAL DR  4401 PENN AVE,NOT AVAILABLE,PITTSBURGH,PA,15224,NOT AVAILABLE,(412) 692-5325,GENERAL ACUTE CARE,OPEN,296,ALLEGHENY,42003,USA,40.4665287440001,-79.952990369,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chp.edu/CHP/Home,291200,NOT AVAILABLE,42,NON-PROFIT,-999,296,LEVEL I,Y,2013-03-11T00:00:00.000Z
-79.937371661999975,40.464233614000072,5697,3192,CHILDRENS HOME OF PITTSBURGH,5324 PENN AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15224,NOT AVAILABLE,(412) 441-0700,CHILDREN,OPEN,28,ALLEGHENY,42003,USA,40.4642336140001,-79.937371662,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.childrenshomepgh.org,298400,NOT AVAILABLE,42,NON-PROFIT,-999,28,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.747652,40.428443001000062,5698,3193,FORBES HOSPITAL,2570 HAYMAKER ROAD,NOT AVAILABLE,MONROEVILLE,PA,15146,NOT AVAILABLE,(412) 858-2000,GENERAL ACUTE CARE,OPEN,350,ALLEGHENY,42003,USA,40.4284430010001,-79.747652,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.ahn.org/locations/forbes-hospital,311100,WEST PENN HOSPITAL FORBES REGIONAL CAMPUS,42,NON-PROFIT,-999,350,LEVEL II,Y,2013-03-11T00:00:00.000Z
-97.122530306999977,41.246694513000079,5699,3194,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,NOT AVAILABLE,DAVID CITY,NE,68632,NOT AVAILABLE,(402) 367-1200,CRITICAL ACCESS,OPEN,20,BUTLER,31023,USA,41.2466945130001,-97.122530307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.bchccnet.org,281332,NOT AVAILABLE,31,GOVERNMENT - LOCAL,-999,20,NOT AVAILABLE,NOT AVAILABLE,2012-08-17T00:00:00.000Z
-96.459183713999934,41.834853545000044,5700,3195,OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,NOT AVAILABLE,OAKLAND,NE,68045,NOT AVAILABLE,(402) 685-5601,CRITICAL ACCESS,OPEN,18,BURT,31021,USA,41.834853545,-96.4591837139999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.oaklandhospital.org,281321,NOT AVAILABLE,31,NON-PROFIT,-999,18,LEVEL IV,NOT AVAILABLE,2012-08-17T00:00:00.000Z
-103.014453943999968,42.822926157000033,5701,3196,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,NOT AVAILABLE,CHADRON,NE,69337,NOT AVAILABLE,(308) 432-5586,CRITICAL ACCESS,OPEN,25,DAWES,31045,USA,42.822926157,-103.014453944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.chadronhospital.com,281341,NOT AVAILABLE,31,NON-PROFIT,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-08-17T00:00:00.000Z
-94.263857518999941,39.026067146000059,5702,3197,ST. MARY'S MEDICAL CENTER,201 WEST R.D. MIZE RD,NOT AVAILABLE,BLUE SPRINGS,MO,64014,NOT AVAILABLE,(816) 228-5900,GENERAL ACUTE CARE,OPEN,146,JACKSON,29095,USA,39.0260671460001,-94.2638575189999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2016-08-01T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.carondelethealth.org,H130,NOT AVAILABLE,29,NON-PROFIT,-999,146,NOT AVAILABLE,Y,2013-03-07T00:00:00.000Z
-101.650665254,40.524129284000026,5703,3198,CHASE COUNTY COMMUNITY HOSPITAL,600 W 12TH ST,NOT AVAILABLE,IMPERIAL,NE,69033,NOT AVAILABLE,(308) 882-7111,CRITICAL ACCESS,OPEN,22,CHASE,31029,USA,40.524129284,-101.650665254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chasecountyhospital.com,281351,NOT AVAILABLE,31,GOVERNMENT - LOCAL,-999,22,NOT AVAILABLE,NOT AVAILABLE,2012-08-17T00:00:00.000Z
-100.153229807999978,40.938919879000018,5704,3199,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,NOT AVAILABLE,GOTHENBURG,NE,69138,NOT AVAILABLE,(308) 537-3661,CRITICAL ACCESS,OPEN,12,DAWSON,31047,USA,40.938919879,-100.153229808,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.ghospital.org,281313,NOT AVAILABLE,31,GOVERNMENT - DISTRICT/AUTHORITY,-999,12,LEVEL IV,Y,2012-08-17T00:00:00.000Z
-79.866065,40.556896,5705,3200,HEALTHSOUTH HARMARVILLE REHABILITATION HOSPITAL,PO BOX 11460 GUYS RUN ROAD,NOT AVAILABLE,PITTSBURGH,PA,15238,NOT AVAILABLE,(412) 828-1300,REHABILITATION,OPEN,202,ALLEGHENY,42003,USA,40.5568960000001,-79.86606,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-01-07T00:00:00.000Z,http://www.healthsouthharmarville.com,340500,NOT AVAILABLE,42,PROPRIETARY,-999,202,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-80.013992998999967,40.573393001000049,5706,3201,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,NOT AVAILABLE,PITTSBURGH,PA,15237,NOT AVAILABLE,(412) 367-6700,GENERAL ACUTE CARE,OPEN,412,ALLEGHENY,42003,USA,40.5733930010001,-80.013992999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.upmc.edu/passavant,400400,NOT AVAILABLE,42,NON-PROFIT,-999,412,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-80.003401998999948,40.457063001000044,5707,3202,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15212,NOT AVAILABLE,(412) 359-3131,GENERAL ACUTE CARE,OPEN,648,ALLEGHENY,42003,USA,40.4570630010001,-80.0034019989999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wpahs.org/locations/allegheny-general-hospital,530100,NOT AVAILABLE,42,NON-PROFIT,-999,648,LEVEL I,Y,2013-03-11T00:00:00.000Z
-79.891751998999951,40.446735002000025,5708,3203,NEW LIFECARE HOSPITALS OF PITTSBURGH,225 PENN AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15221,NOT AVAILABLE,(412) 247-2424,LONG TERM CARE,OPEN,283,ALLEGHENY,42003,USA,40.446735002,-79.891751999,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/pittsburgh,580600,NOT AVAILABLE,42,PROPRIETARY,-999,283,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.961052470999945,40.436962516000051,5709,3204,MAGEE-WOMENS HOSPITAL OF UPMC,300 HALKET STREET,NOT AVAILABLE,PITTSBURGH,PA,15213,NOT AVAILABLE,(412) 641-4698,GENERAL ACUTE CARE,OPEN,318,ALLEGHENY,42003,USA,40.4369625160001,-79.961052471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.upmc.com/locations/hospitals/magee/pages/default.aspx,650300,NOT AVAILABLE,42,NON-PROFIT,-999,318,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.849853737,40.351796206000074,5710,3205,UPMC MCKEESPORT,1500 FIFTH AVENUE,NOT AVAILABLE,MCKEESPORT,PA,15132,NOT AVAILABLE,(412) 664-2000,GENERAL ACUTE CARE,OPEN,212,ALLEGHENY,42003,USA,40.3517962060001,-79.849853737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.mckeesport.upmc.com,650400,NOT AVAILABLE,42,NON-PROFIT,-999,212,NOT AVAILABLE,N,2013-03-11T00:00:00.000Z
-79.933649766999963,40.317445591000073,5711,3206,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY ROAD  P O BOX 18119,NOT AVAILABLE,PITTSBURGH,PA,15236,NOT AVAILABLE,(412) 469-5000,GENERAL ACUTE CARE,OPEN,373,ALLEGHENY,42003,USA,40.3174455910001,-79.933649767,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.jeffersonregional.com,711800,NOT AVAILABLE,42,NON-PROFIT,-999,373,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-79.736751348999974,40.618284818000063,5712,3207,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE STREET,NOT AVAILABLE,NATRONA HEIGHTS,PA,15065,NOT AVAILABLE,(724) 224-5100,GENERAL ACUTE CARE,OPEN,228,ALLEGHENY,42003,USA,40.6182848180001,-79.736751349,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wpahs.org/locations/allegheny-valley-hospital,790100,ALLE-KISKI MEDICAL CENTER,42,NON-PROFIT,-999,228,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-77.23439099899997,39.824378,5713,3208,GETTYSBURG HOSPITAL,147 GETTYS STREET  PO BOX 3786,NOT AVAILABLE,GETTYSBURG,PA,17325,NOT AVAILABLE,(717) 334-2121,GENERAL ACUTE CARE,OPEN,76,ADAMS,42001,USA,39.824378,-77.234390999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,2016-09-26T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wellspan.org,013000,NOT AVAILABLE,42,NON-PROFIT,-999,76,NOT AVAILABLE,Y,2013-03-11T00:00:00.000Z
-96.210580730999936,43.672002239000044,5714,3209,SANFORD LUVERNE MEDICAL CENTER,1600 NORTH KNISS AVENUE,NOT AVAILABLE,LUVERNE,MN,56156,NOT AVAILABLE,(507) 283-2321,CRITICAL ACCESS,OPEN,28,ROCK,27133,USA,43.6720022390001,-96.2105807309999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2016-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.sanfordluverne.org,574,NOT AVAILABLE,27,NON-PROFIT,-999,28,NOT AVAILABLE,Y,2012-12-14T00:00:00.000Z
